,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
195206,   2.3865,   4.6319,   1.2924,   1.9892,   2.6988,   2.2707,   1.3632,   1.7411,   2.2337,   3.6429,   0.2490,   2.1753,   2.2083,   3.9010,   2.9679,   2.9059,   3.5894,   2.4219,   2.6632,   2.8917,   3.7796,   3.5541,   4.0131,   3.0978,   6.6729
195207,   1.1811,   1.9152,   2.1603,   0.6872,   0.4008,   1.7495,  -0.3627,   1.2520,   0.7788,  -0.6789,   1.2165,   0.8619,   1.4848,   1.3844,  -0.0479,   0.6899,   0.9654,   1.4367,   0.8895,   1.5391,   1.2032,   0.8854,  -0.0425,   1.4022,   1.1565
195208,  -4.8073,  -0.7845,   0.3133,  -0.5306,  -0.4627,  -0.6518,  -0.7105,  -0.2034,   1.0690,  -0.6125,   0.2596,   0.6922,   0.9314,  -1.2418,  -2.1430,  -0.9446,   0.5438,  -0.8503,  -0.6413,  -0.3662,  -1.4117,  -2.3226,  -0.2560,  -2.9257,  -2.0991
195209,  -2.9092,  -0.2729,  -1.9884,  -2.3503,  -1.4523,  -2.3177,  -2.8239,  -0.5565,  -2.5318,  -2.6020,  -0.6450,  -1.9358,  -1.1407,  -3.2066,  -3.2245,  -2.7348,  -1.0451,  -2.1210,  -2.1510,  -3.0232,  -1.8238,  -2.3055,  -2.4402,  -4.8421,  -2.4728
195210,  -2.1122,  -2.8209,  -0.1652,  -1.6294,  -1.4131,  -2.4757,  -1.1838,  -2.5935,  -1.5065,  -2.8489,  -1.0353,  -0.2869,  -2.1455,  -1.4045,  -1.0380,  -0.4264,  -1.7318,  -2.0048,  -1.8828,   1.1128,  -0.9922,   0.0431,  -0.3804,   0.1256,  -0.9786
195211,  -0.4457,   7.1187,   2.2372,   3.6456,   4.1956,   5.7250,   2.7357,   4.5811,   5.7814,   5.5301,   4.4508,   5.6232,   4.7248,   4.7201,   5.5541,   3.5726,   5.1375,   5.2316,   5.2459,   6.5537,   6.3314,   3.8286,   3.8103,   5.6390,   7.1821
195212,   1.0670,  -2.1010,  -1.4757,  -0.3223,   1.1124,   1.3301,   2.0485,   3.0359,   1.6053,   1.8082,   1.1298,   1.2938,   1.0845,   0.3884,   2.1489,   2.1697,   1.3588,   0.9797,   1.6522,   3.4886,   2.8557,   3.1804,   1.8975,   3.7301,   4.5588
195301,   5.1547,   5.4555,   2.9280,   4.0873,   3.8623,   3.9739,   2.8986,   2.5486,   3.2437,   4.1382,   2.2412,   0.9154,   3.1573,   3.2809,   1.4112,  -0.0374,   0.5344,   3.6050,   2.1139,   1.7259,  -1.0616,  -1.3096,  -0.1519,  -1.0742,   0.9343
195302,   7.0319,   3.2082,   4.3178,   2.0417,   1.9356,   1.3779,  -0.6721,   1.1654,   1.2406,   0.9521,   1.2572,   0.9837,  -0.1023,   0.5010,  -0.3672,   0.6914,  -0.0365,  -0.4997,   1.0541,  -1.2069,  -1.3320,  -1.0691,  -0.7920,  -1.3595,  -2.2199
195303, -10.8917,  -4.1111,  -2.4824,  -1.6880,  -1.9310,  -3.3106,  -1.2239,  -2.1382,  -2.2689,  -2.6854,  -0.3575,  -1.3416,  -2.1053,  -1.5724,  -2.4856,  -1.3735,  -1.3558,  -2.9060,  -3.2504,  -1.5366,  -1.5553,  -1.5559,  -1.5933,  -1.5442,  -3.3049
195304,  -1.1404,  -4.9514,  -1.0710,  -2.1068,  -1.7511,  -3.2258,  -3.6271,  -1.8888,  -1.0456,  -1.8815,  -3.8864,  -1.5991,  -2.4515,  -1.5476,  -2.2774,  -2.0561,  -3.6404,  -1.7382,  -2.0215,  -2.6461,  -2.9127,  -3.4911,  -2.6230,  -2.6299,  -1.9101
195305,   3.5978,  -1.6531,   1.5636,  -0.8680,   0.9744,  -0.4815,   0.4164,   1.1020,  -0.6059,   0.2337,  -0.5414,  -0.8889,  -0.1445,  -0.3540,   0.7987,  -0.6894,  -0.5531,   0.1539,   0.4620,   3.8545,   0.1409,  -0.4385,   0.0663,   0.0503,   0.9100
195306,  -7.8178,  -6.2615,  -6.1311,  -3.9551,  -5.0594,  -3.7541,  -4.5095,  -3.1724,  -3.8856,  -5.4643,  -3.0179,  -3.9739,  -3.0353,  -4.4669,  -3.7086,  -2.8954,  -3.9527,  -4.0210,  -5.1541,  -2.2144,  -2.0042,  -1.3634,  -1.0818,  -2.3104,  -1.4246
195307,  -0.2539,  -0.0292,   1.8684,   1.1087,   2.2598,  -0.5866,   1.1775,   1.2589,   1.1524,   0.8438,   1.1650,   1.1842,   1.5993,   2.2360,   1.8451,   1.3310,   1.4397,   1.5964,   0.2548,   0.7852,   2.7084,   3.2720,   1.6482,   1.6402,   1.0507
195308,  -9.1236,  -7.5717,  -7.9001,  -6.4322,  -5.6172,  -4.3705,  -4.3493,  -5.8526,  -7.2173,  -6.6616,  -4.0813,  -2.7502,  -6.4788,  -7.1855,  -9.1691,  -4.8551,  -4.4894,  -4.7652,  -6.9148,  -9.1436,  -4.2063,  -4.7840,  -5.5856,  -7.3699, -10.1635
195309,  -2.7854,  -4.3716,  -1.7136,  -2.3968,  -3.8706,   1.7106,  -1.8141,  -1.6451,  -1.1950,  -2.8679,   0.3280,  -1.4434,  -1.1586,  -2.5863,  -4.2091,  -0.4496,   0.0895,  -1.1763,  -2.0756,  -3.2455,   0.9391,   0.2979,  -1.1148,  -1.8385,  -2.1427
195310,  -0.4191,   2.4924,   3.1972,   1.1057,   2.3582,   0.7389,   3.3043,   2.9562,   2.6688,   3.4130,   3.9309,   3.5790,   3.7227,   5.6885,   3.0776,   4.0698,   4.3279,   5.2149,   3.2620,   3.1971,   5.1844,   4.0228,   5.0335,   5.7350,   3.0579
195311,  -0.2062,   3.9848,   1.6964,   0.0138,   1.5708,   1.1854,   1.7066,   1.6160,  -0.5510,   1.1190,   2.1772,   1.1504,   0.3064,   0.7200,   1.1902,   1.6440,   2.1796,   2.1472,   3.0405,   3.1719,   2.8580,   1.3718,   0.3891,   1.4292,   1.4642
195312,  -5.0519,  -3.8914,  -2.9017,  -2.3537,  -4.4757,  -2.1751,  -1.9985,  -1.4358,  -2.6461,  -5.1157,  -0.1246,  -1.0862,  -2.5383,  -2.4930,  -4.2159,   0.0630,  -0.7468,  -0.7508,  -3.2800,  -5.1030,   0.3017,   0.2136,   0.2855,  -1.5341,  -5.9811
195401,  11.0763,   8.1303,   4.3701,   7.3782,   8.6276,   4.3828,   5.0741,   5.8232,   6.5573,   9.3811,   5.9417,   6.7435,   6.8961,   6.7635,   7.9197,   4.9144,   5.3140,   6.3962,   6.4679,   7.7155,   3.3680,   5.3061,   7.3039,   8.7648,   7.5554
195402,  -0.2469,   1.7558,  -0.3170,  -0.2629,  -0.3825,   1.8203,  -0.9228,   2.3565,   1.9263,  -0.6222,   0.9581,   1.7935,   1.0391,   1.4788,   0.3737,   1.7594,   1.4684,   2.3093,   0.8517,   0.2403,   1.0579,   1.0576,   0.9111,  -1.4981,   1.6903
195403,   2.1655,   2.5092,   2.6102,   2.4833,   1.9211,   1.8504,   1.9194,   2.4853,   1.9617,   1.7885,   3.4082,   1.2386,   3.4686,   2.4758,  -0.7997,   4.1095,   2.4902,   4.5591,   2.3731,   1.2886,   4.2038,   3.3525,   2.6197,   1.7785,   0.1370
195404,  -5.2562,   2.7684,   2.8653,   1.1097,  -0.7236,  -1.4716,  -0.3575,   2.1748,  -0.1049,   0.1594,   2.2652,   2.0596,   3.0159,   2.3181,  -0.6062,   1.6721,   3.1959,   2.2573,  -1.2568,   0.3387,   5.4371,   4.4589,   5.1809,   5.6849,   0.9947
195405,  -0.0869,   6.3024,   4.2796,   3.7801,   4.2473,   2.1164,   3.2429,   3.8058,   3.9889,   3.5394,   2.3978,   2.5508,   1.7045,   3.5231,   6.6160,   3.0547,   2.6112,   4.1031,   5.6401,   6.5759,   2.2050,   1.4703,   1.5464,   5.8458,   6.9173
195406,  -4.5855,  -0.3242,   0.1552,   0.3129,   1.7279,   0.3708,  -1.2775,   2.2670,   0.8201,   2.1712,   0.7299,   0.9854,   1.6314,   1.7321,   0.6027,   0.4924,   2.0482,   2.8101,   0.2187,  -0.6613,   2.9288,  -1.5428,  -2.0707,   0.5321,  -1.1894
195407,   2.3029,   7.2263,   3.8542,   9.2371,  14.5100,   3.5607,   6.6430,   6.8262,   6.7912,   8.1274,   5.1991,   6.7453,   6.4912,   6.6642,   6.5902,   5.4700,   6.5796,   7.3457,   4.9754,   7.7603,   3.6824,   4.9231,   4.7301,   7.1029,   8.6019
195408,   2.5219,  -2.8647,  -0.8859,  -0.8374,  -0.1039,  -2.3342,   0.8926,   0.5321,   0.0980,  -1.2580,  -0.1553,  -2.5307,  -1.5906,  -2.3396,  -1.8924,  -2.2687,  -1.8122,  -1.6882,  -1.4019,  -3.8207,  -4.0114,  -1.9015,  -2.5114,  -5.5059,  -5.8208
195409,  -0.2823,   4.4130,   2.5376,   4.2432,   3.3990,   3.7237,   3.5110,   3.9677,   4.0818,   4.6529,   0.9789,   2.3358,   5.7557,   4.3572,   4.1038,   3.6800,   4.0877,   6.2250,   5.5190,   3.7822,   7.2665,   5.6925,   9.2844,   6.8841,   3.0489
195410,  -1.7090,  -3.1928,  -0.2902,  -0.1060,   0.3797,  -3.7791,  -0.4020,  -0.4111,  -0.8001,  -3.0701,   1.8956,  -0.4524,  -0.7433,  -0.7336,  -2.0143,  -1.3486,  -1.2618,   1.4669,  -1.5779,   1.0966,  -2.5407,  -1.7404,  -2.2298,   0.1704,   0.2682
195411,   3.4644,   9.1962,   8.2315,   6.9919,   7.2117,   8.5222,   4.7182,   6.7846,   9.6861,   8.7361,   6.9761,   8.1532,   8.4608,  12.5648,   9.3083,   6.5522,   8.5655,  11.2300,  11.3966,  12.1597,   9.2713,   6.3771,   7.8383,  12.4708,  14.0189
195412,  12.8373,   9.7290,   7.5387,  12.0460,  12.4587,   6.7920,  10.2917,   8.8862,   8.0319,  10.7780,   3.9487,   6.7485,   7.2684,   9.9251,  12.8110,   4.1689,   4.0084,   4.8612,   7.8673,  13.7240,   3.7003,   3.9207,   7.8836,   9.1708,  15.3450
195501,  -4.9754,   4.2342,   2.2841,   3.6568,   4.6464,  -2.4464,   1.4887,   0.6754,   1.0478,   1.5879,   2.9526,   1.2657,   3.4747,   1.8709,   2.0062,  -0.2918,   1.4167,   1.0808,   0.0543,   0.1973,  -0.2435,   1.4696,  -1.6181,   2.7274,   1.7437
195502,   2.0994,   8.8511,   4.6833,   5.1568,   5.6079,   3.0146,   3.4731,   3.1872,   3.1282,   4.6805,   4.8944,   4.4732,   4.5719,   4.7461,   4.4024,   3.0733,   3.3253,   3.6234,   3.6597,   2.7916,   2.3861,   1.8984,   2.1021,   1.5572,   4.3470
195503,  -2.3310,  -1.3095,  -0.7142,  -1.3285,  -0.7654,  -1.0548,  -0.4755,  -1.3695,  -0.2772,   1.7990,  -3.4113,  -1.6717,  -1.0390,   3.1421,   1.8279,  -0.7145,  -1.1814,  -2.1446,  -2.2220,   1.2679,  -0.2877,  -0.8492,   0.0511,   1.2084,   0.2695
195504,   5.1572,  -1.6754,   2.3889,   2.6364,   1.2011,   0.6716,   1.3812,   1.2178,   2.2620,   2.7995,   2.8773,   3.0920,   2.0954,   0.9244,   0.7368,   3.5777,   1.6109,   2.5806,   1.0350,   0.9398,   4.5907,   1.8016,   2.0843,   5.4568,   4.5980
195505,  -1.5439,   1.1056,  -0.6785,   0.5740,   0.5342,  -1.6118,   1.4967,  -0.7120,  -1.2215,   0.2307,   0.8077,  -1.0165,   0.4431,   0.1133,   0.2390,   0.7171,   1.1084,   0.0783,   2.0565,  -0.2663,   2.0008,  -0.7030,  -0.2718,  -1.6748,   0.6606
195506,   4.8614,   3.1999,   1.4114,   4.3591,   4.1794,   1.1530,   0.9214,   2.8604,   3.7122,   1.8798,   2.5180,   1.0204,   2.6145,   3.6441,   0.8338,   3.0885,   6.7572,   5.1879,   4.9343,   0.6061,   7.2914,   5.3780,  11.0873,  11.4091,   4.7143
195507,   9.3525,   3.2573,   0.0945,   1.7450,   0.4517,  -4.4556,  -0.0864,   1.6164,   0.8821,   1.9840,   0.7027,  -0.0912,  -0.6891,   0.3977,   0.8782,  -0.3376,   0.3369,   0.0678,   0.2877,   1.3996,   2.2998,   4.1913,   1.5745,  -0.6142,  -0.0127
195508,   1.2954,  -2.1818,   0.9586,  -0.9241,  -0.8631,   1.3269,   0.8042,  -0.5409,  -2.0793,   0.4117,   2.2321,   0.2799,   0.4890,   0.3029,   0.0846,   1.1206,   0.4263,  -0.4030,  -0.5530,  -0.8366,   0.1606,  -1.5132,  -1.2185,   2.1379,   1.3183
195509,   1.9216,  -0.6932,   1.4018,  -1.1329,   1.2778,  -3.0284,  -2.2008,  -1.0429,  -1.9428,  -0.7342,  -1.8391,  -2.1773,  -1.1247,   0.2656,  -1.7250,  -1.7084,  -1.8532,  -1.1723,  -2.5558,  -1.7956,  -0.1427,   0.0657,  -0.0040,  -0.0036,  -3.7851
195510,  -4.7680,  -3.8944,  -3.8297,  -0.9788,  -0.6220,  -3.5528,  -1.3796,  -1.4680,  -1.2360,  -0.2771,  -1.1629,  -2.5279,  -1.7840,   1.2406,  -2.4289,  -1.9559,  -1.8133,  -1.9027,  -2.4305,  -4.5189,  -3.6047,  -1.5154,  -1.3567,  -3.8361,  -4.0663
195511,  -2.9820,   7.0508,   2.7198,   3.2586,   2.7301,   5.4736,   6.4932,   4.6589,   2.7502,   5.1455,   6.2341,   5.2663,   4.8679,   3.6835,   6.8916,   6.3461,   5.6859,   4.6692,   5.3895,   6.0936,   7.3124,   6.9591,   3.0969,   6.5846,  10.2397
195512,   2.2968,   2.0332,  -0.7965,   3.2237,   1.8666,  -0.2011,   0.6618,   1.7383,   1.4803,   1.3681,   5.1132,   1.7168,   3.3585,   0.4092,   1.3094,   1.7429,   2.2345,   1.9201,   0.6492,  -1.0231,   1.4526,   1.8298,   1.6310,  -0.5732,  -2.5698
195601,   3.3595,  -0.5364,   0.1878,  -1.3133,  -1.3860,  -2.4321,  -2.4531,  -1.8320,  -2.8257,  -1.5518,  -4.8388,  -2.6119,  -4.0309,  -0.8580,  -3.8643,  -2.8476,  -3.3332,  -3.0764,  -4.0358,  -4.6159,  -4.5410,  -1.3792,  -0.6558,  -1.6006,  -3.2843
195602,   6.8162,   1.1592,   0.7684,   2.6131,   3.2154,   2.3868,   2.7159,   4.7281,   2.5187,   1.8206,   3.3852,   2.0459,   3.7056,   2.6230,   2.2192,   3.0059,   3.6878,   2.3321,   3.4113,   3.4318,   4.8657,   2.6419,   1.8773,   2.9274,   2.6535
195603,   0.2544,   2.3709,   0.6895,   7.7232,   4.4789,  -0.5251,   4.3601,   4.2077,   3.1906,   5.5152,   7.3849,   3.7095,   5.2558,   5.3962,   3.0052,   5.5577,   5.7913,   6.1936,   4.1870,   1.9603,   6.8017,   9.8190,   4.6613,   5.6036,   8.5357
195604,   0.8226,  -0.5200,  -0.7992,   0.2916,   0.7494,   1.1305,   1.6036,  -0.8631,  -0.2349,   0.2106,  -2.0377,   0.5702,   0.9515,   1.7219,  -0.1199,   0.8596,   0.0564,   0.6649,   0.8531,   0.6065,  -0.8810,   1.6388,   2.0713,   1.1814,   0.3995
195605,  -2.0773,  -6.3370,  -2.0586,  -4.6035,  -4.4582,  -4.5770,  -6.1895,  -4.4230,  -4.9543,  -4.7560,  -1.7579,  -4.3728,  -2.7805,  -5.2485,  -5.7026,  -3.1706,  -3.8462,  -5.5648,  -5.0991,  -6.1141,  -5.4545,  -6.6024,  -5.0546,  -7.3844,  -9.3286
195606,  -4.6902,  -0.4343,   1.9923,   0.3745,  -0.2645,  -0.4522,   2.2508,   1.7457,   1.1040,   1.2566,   3.8870,   2.2080,   3.3909,   3.2525,   1.2448,   3.5006,   2.5832,   1.9175,   1.1810,   0.4380,   5.2084,   1.4153,   3.0249,   3.2031,   1.6877
195607,  -0.0284,   3.0175,  -0.0256,   3.5490,   3.0557,   1.5271,   4.2750,   2.3890,   3.6751,   3.9762,   3.6466,   3.9289,   4.5129,   3.8616,   3.1945,   4.7703,   5.1006,   3.6930,   4.9292,   2.8154,   4.4818,   7.4794,   5.2144,   4.7497,   2.8243
195608,  -4.9516,  -3.2435,   1.1133,  -2.0787,  -1.4345,  -1.7440,  -0.6049,  -2.2270,  -1.7852,  -2.7701,   0.1760,  -1.7855,  -2.3430,  -1.8622,  -3.8787,  -3.4945,  -3.1687,  -2.9332,  -2.6718,  -3.4056,  -3.6808,  -5.5043,  -2.2750,  -3.6516,  -5.6098
195609,  -3.0604,  -7.9726,  -2.8298,  -2.8255,  -1.7523,  -4.8919,  -2.2077,  -3.9739,  -1.8609,  -2.6688,  -5.0621,  -5.2019,  -3.7488,  -3.4272,  -2.2679,  -4.8972,  -4.4429,  -4.1058,  -3.7862,  -3.2361,  -6.3639,  -4.8866,  -3.5525,  -5.6915,  -3.1164
195610,  -4.8011,   1.5497,  -0.6383,   0.3241,   0.7160,  -0.5996,   1.7271,   0.9253,  -0.0676,  -0.2236,   0.4088,   0.5380,  -0.4086,   1.7357,   0.7075,  -0.0573,   0.1884,   0.9726,   1.2195,   0.2634,   0.6694,   0.5151,   0.3676,   0.8217,   1.0132
195611,  -5.9076,   1.3819,  -1.1901,  -0.5624,   0.4728,   0.1853,  -2.1932,  -0.5601,   2.0836,   2.1131,  -1.8078,   0.8332,   0.3521,  -0.4764,   1.8840,   1.0164,   0.1793,  -1.0253,   0.9648,  -1.4811,  -1.2321,  -0.4497,   2.0938,   4.4075,  -3.4210
195612,   5.6044,  -3.2949,   0.3330,   0.4062,   0.4701,   1.9298,   2.6249,   1.3482,   1.7502,   3.1693,   3.5770,   2.3266,   3.1748,   0.3258,  -0.4108,   2.7559,   2.2746,   2.1576,   3.7142,   3.1908,   3.3007,   4.4202,   3.2293,   1.2555,   1.7255
195701,   0.0197,   0.7544,   1.6806,   2.2150,   3.1010,   1.9323,  -1.2736,   1.6350,  -0.2648,   1.8872,  -0.0416,  -0.8417,  -1.1473,  -0.3497,   1.5965,  -1.7765,  -1.2908,  -1.1414,  -2.3379,  -1.7833,  -5.0155,  -4.4130,  -2.3418,  -4.3366,  -1.0142
195702,   2.9260,  -2.8404,  -3.3530,  -2.8514,  -2.0208,  -5.7383,  -2.4198,  -4.0626,  -3.8153,  -1.9118,  -2.9889,  -3.0359,  -2.9366,  -3.1156,  -4.1526,  -1.1995,  -1.6648,  -2.5333,  -4.6797,  -2.9893,  -2.1957,  -1.8993,  -2.0991,  -4.8224,  -4.8869
195703,  -2.9505,   0.3766,   2.4689,   2.3039,   0.3117,   1.9960,   0.7449,   1.0701,   1.7574,   2.4400,   1.4140,   2.6742,   2.6029,   1.1310,   1.3029,   2.6289,   1.1784,   2.3393,   2.6541,   1.1947,   2.4552,   1.9948,   1.5435,   0.8614,   1.9315
195704,   0.3026,  -0.5866,   3.1078,   1.8325,   3.1615,   2.2940,  -1.3172,   3.8731,   0.6924,   4.0250,   3.1063,   1.6122,   3.3587,   1.5404,   0.8297,   4.2631,   1.8917,   2.3754,   3.8702,  -0.0059,   5.5460,   5.3780,   3.0910,   4.5953,   1.6644
195705,   6.6101,   0.3781,  -2.0059,   0.1667,  -0.2204,   3.2914,   3.5795,   0.1173,   0.3560,   2.3818,   2.6067,   1.5522,   2.7836,   1.1978,   2.0405,   2.6945,   1.5453,   0.0065,   0.9229,   3.1817,   4.5261,   2.6295,   2.8129,   1.0644,   1.6300
195706,  -3.2436,   1.4519,  -0.1471,   0.4800,   0.7346,  -0.7999,  -1.4221,  -0.9916,  -2.3532,   1.5561,   1.1696,  -2.3056,  -2.2576,  -0.9817,  -1.3774,  -2.0317,  -2.7704,  -2.1395,  -3.2689,  -0.3013,   0.2562,  -1.8884,  -1.1411,  -1.9636,   0.1695
195707,  11.1230,  -2.9747,   0.2868,  -0.0798,  -0.2205,  -1.7977,   0.4259,   0.4531,   0.9016,   0.6724,   0.9021,  -0.6834,  -0.2947,   1.3805,   0.7328,  -0.2200,   0.0491,  -0.1159,   0.7911,   0.7125,   1.4598,   0.8869,  -0.1250,   1.1802,   0.7955
195708,  -3.6932,  -3.4856,  -4.3071,  -5.1614,  -4.3246,  -4.7561,  -3.8674,  -4.3844,  -5.9936,  -6.4376,  -6.4129,  -4.3820,  -5.4866,  -5.9807,  -6.3973,  -7.9192,  -6.1922,  -4.5658,  -5.5457,  -6.0880,  -5.9847,  -5.2325,  -2.6049,  -6.3184,  -6.0148
195709,  -8.2398,  -2.4397,  -5.3162,  -4.5210,  -5.2070,  -7.2402,  -5.0957,  -4.0395,  -4.8562,  -7.1373,  -6.1452,  -7.8296,  -4.9490,  -5.4583,  -4.5980,  -5.2530,  -5.1302,  -3.8301,  -6.8596,  -8.8902,  -7.0008,  -5.2273,  -4.6649,  -5.9095,  -8.4278
195710,  -8.8440,  -9.7889,  -5.7925,  -6.7173,  -9.6140,  -6.8990,  -6.4960,  -5.2785,  -7.0095,  -9.4865,  -7.4595,  -5.7271,  -5.7305,  -5.5381,  -8.1091,  -6.1967,  -2.4580,  -3.2860,  -6.9758, -11.2799,  -3.7444,  -3.5896,  -3.6087,  -5.6553,  -7.8553
195711,   2.3317,  -2.9574,   0.2645,   0.4850,   0.7927,   1.5562,   1.9955,   0.7991,  -2.0258,   0.3205,   3.2390,   2.2694,   1.5797,   1.7275,   2.8899,   3.4804,   3.3663,   1.1197,   1.2296,  -1.1535,   2.1248,   2.2760,   1.2786,   1.2845,  -5.3456
195712, -10.7254,  -5.3130,  -5.8302,  -6.4984,  -5.7401,  -6.8038,  -3.5523,  -2.3410,  -7.9711,  -7.8386,  -5.0950,  -3.2065,  -5.7081,  -7.1538,  -4.7671,  -3.9410,  -2.7716,  -1.3292,  -7.9001,  -6.2447,  -3.9116,  -4.3411,  -2.2560,  -8.0832,  -7.1244
195801,  22.9359,   9.7605,   9.9748,  11.2742,  14.7879,  12.2538,  10.8610,   8.4332,  11.0905,  12.4683,   8.3725,   8.4513,  10.1608,  12.1977,  10.9186,   7.0684,   7.9936,   7.3070,  12.8852,  12.9184,   2.8725,   3.5554,   5.0846,   7.0821,  11.5577
195802,  -8.0910,   0.0757,  -2.2987,  -1.6535,  -1.2798,   0.3894,  -0.1467,  -0.9280,  -0.6684,   0.1016,  -1.3418,  -0.8745,  -1.1073,  -0.5751,  -0.3681,  -1.9337,  -0.8020,   0.3495,  -2.5649,  -3.0177,  -2.7002,  -1.8302,  -1.1134,  -3.6300,  -4.3858
195803,   0.1022,   5.5908,   3.0769,   4.1227,   2.6244,   7.4162,   1.7271,   2.5411,   2.1977,   2.8821,   2.7835,   4.2624,   2.6063,   2.4779,   3.7971,   5.3901,   2.5671,   2.6883,   1.4673,   2.7226,   3.0196,   3.0000,   3.0977,   2.1271,   1.3388
195804,   4.0672,   5.7791,   1.8734,   3.1809,   3.7342,   4.8512,   3.7731,   2.7091,   1.9236,   4.6438,   2.8383,   0.5629,   1.5367,   0.9357,   4.3674,   3.6147,   2.5396,   1.8719,   3.4944,   5.4696,   2.9454,   3.3283,   2.9679,   2.2284,   5.9102
195805,   8.0127,   4.3264,   3.7708,   3.7740,   3.6053,   4.1181,   2.7973,   2.8398,   3.0985,   5.4331,   6.2270,   4.0687,   3.4723,   4.4852,   4.0446,   2.2533,   1.8511,   2.3164,   3.4664,   1.6397,   1.2344,   2.0942,   1.6029,   2.8976,   2.9873
195806,   2.8976,   1.2630,   0.7824,   2.7545,   2.8433,  -0.2982,   4.3229,   1.9844,   2.7184,   2.6570,   2.7734,   1.8667,   2.2948,   1.0228,   3.3169,   3.0008,   1.6768,   2.3636,   2.9270,   4.4312,   2.7814,   3.0246,   2.3154,   1.9291,   3.2276
195807,   1.1712,   6.9723,   7.1568,   6.1738,   5.6547,   1.9677,   2.7124,   5.2887,   4.9170,   6.9516,   2.5799,   5.6270,   6.6842,   6.9921,   9.9973,   3.5874,   3.8321,   5.5079,   5.1283,   9.2649,   5.0227,   1.9386,   3.5125,   5.5382,   7.4923
195808,   3.2069,  -0.9921,   2.9079,   2.6587,   4.2446,   3.8908,   2.9101,   1.5916,   1.7746,   4.5145,   3.3927,   3.0729,   2.9296,   3.8546,   1.4166,   2.9987,   1.2609,   3.2039,   1.5354,   3.4712,   1.2918,   0.2980,   1.8523,   1.2796,   1.3822
195809,   2.5887,   9.4939,   4.6090,   3.4816,   7.1601,   1.4147,   3.5373,   4.0724,   7.0713,   8.6127,   3.6041,   1.9031,   3.5173,   5.4842,   9.0591,   3.5214,   3.4811,   4.2951,   6.2779,  11.2720,   4.6646,   4.2588,   4.1442,   4.0923,   8.3585
195810,   7.5936,   6.1749,   1.9561,   1.8172,   2.5067,  10.5224,   5.0571,   1.8475,   3.9549,   4.4206,   0.9212,   5.0539,   2.4708,   3.6813,   5.1063,   3.0736,   3.3146,   2.9004,   2.0618,   4.2367,   2.2498,   2.9326,   2.6285,   1.7760,   3.2547
195811,  11.9027,  11.4628,   8.7318,   3.7157,   2.9105,   4.9050,   6.8264,   4.1109,   4.4151,   5.1808,   5.3880,   0.8614,   2.2149,   3.5267,   2.5588,   4.3310,   3.5593,   5.2975,   4.2723,   4.6296,   2.7192,   2.2686,   0.9224,   1.9561,   2.6449
195812,   4.2569,  -0.7045,   2.1887,   3.6334,   3.1086,   5.2717,   5.7062,   2.3219,   3.7949,   3.2399,   0.4593,   2.8568,   1.8839,   3.1626,   3.8574,   3.1501,   4.6809,   5.0877,   3.3207,   1.8672,   5.0836,   4.5685,   8.9786,   1.9261,   4.4517
195901,   8.6381,   1.5423,  14.7569,   5.6317,   6.4344,   4.0008,   3.1150,   3.3061,   7.0239,   5.3570,   3.4238,   1.5569,   5.1884,   4.8529,   3.9719,   0.3609,   1.8380,   2.4166,   5.5798,   1.6151,  -1.1352,   0.9439,   2.6771,   2.1325,   5.0995
195902,   1.9424,   4.6074,   2.0070,   4.3415,   2.7032,   5.6089,   1.5245,   3.2435,   2.0211,   2.9713,   1.5661,   3.5016,   3.5407,   5.7916,  -1.1117,   3.2412,   2.4658,   2.5810,   2.2152,   0.9488,   0.2794,  -0.9064,   0.3835,   0.6185,   1.5920
195903,   1.2246,  -3.4935,  -0.2044,   0.9174,   3.2434,   2.2990,   1.0246,   1.6727,   1.5338,   2.8621,   0.7036,   1.6068,   1.6184,  -1.7523,   0.3305,   0.4060,  -0.3665,   3.4785,   0.7180,  -1.8098,   0.5105,   0.7745,  -1.9822,   1.6419,  -0.5262
195904,  -1.3214,   6.2665,  -1.1680,   1.5932,   4.3860,   3.7583,   6.1310,   2.6611,   2.7874,   1.2089,   2.0422,   4.8369,   2.5473,   5.3592,   2.6386,   3.8884,   2.6362,   3.1100,   4.1571,   3.8414,   5.7376,   0.8186,   2.6727,   2.9837,   3.0882
195905,  -0.8446,   0.1989,   2.9310,   2.1775,   1.6331,  -0.8670,  -0.8919,  -0.0357,  -2.8422,   1.0634,  -0.6283,   0.0850,  -1.0411,   2.3573,   3.5017,  -0.6510,   0.7936,   2.1700,   1.5290,   1.0171,   2.9717,  -0.1575,   0.9986,   0.6072,   4.1198
195906,  -2.2977,   1.0102,  -1.2533,   0.5902,   1.0420,  -0.5776,   1.3228,   0.0539,   0.7703,   0.0567,   2.0697,   0.8774,   0.5995,   0.0394,   3.8674,   1.0273,   0.7331,   1.8805,  -0.3691,   1.9630,  -0.6462,  -0.0587,  -0.7646,  -0.5624,   2.4440
