This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202203 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
196501,     90,     69,     84,    133,    184,     39,     45,     54,     52,     54,     42,     40,     43,     51,     42,     55,     60,     56,     35,     16,     91,     68,     34,     27,     12
196502,     90,     69,     84,    133,    183,     39,     45,     54,     52,     54,     42,     40,     43,     51,     40,     54,     60,     56,     35,     16,     91,     68,     34,     27,     12
196503,     90,     69,     83,    132,    182,     39,     45,     54,     52,     54,     42,     40,     43,     51,     40,     54,     60,     56,     35,     16,     91,     68,     34,     27,     12
196504,     90,     69,     83,    132,    180,     39,     45,     54,     52,     53,     42,     40,     42,     51,     40,     54,     60,     56,     35,     16,     91,     68,     34,     27,     12
196505,     90,     69,     83,    132,    180,     39,     45,     54,     52,     53,     42,     40,     42,     51,     40,     54,     60,     56,     35,     16,     91,     68,     34,     27,     12
196506,     90,     69,     83,    132,    180,     39,     45,     54,     52,     53,     41,     40,     42,     50,     40,     54,     60,     56,     35,     16,     91,     68,     34,     27,     12
196507,     90,     85,     95,    139,    212,     33,     38,     47,     71,     51,     47,     37,     54,     51,     38,     55,     72,     43,     37,     27,     95,     63,     49,     18,     14
196508,     90,     85,     95,    139,    212,     33,     38,     47,     71,     51,     47,     37,     54,     51,     38,     54,     72,     43,     37,     27,     95,     63,     49,     18,     14
196509,     90,     85,     95,    138,    209,     33,     38,     47,     71,     51,     47,     37,     54,     51,     38,     54,     72,     43,     37,     27,     95,     63,     49,     18,     14
196510,     90,     85,     94,    138,    207,     33,     38,     47,     71,     51,     47,     36,     54,     51,     38,     54,     72,     43,     37,     27,     95,     63,     49,     18,     14
196511,     90,     85,     94,    138,    207,     33,     38,     46,     71,     51,     47,     36,     54,     50,     38,     54,     72,     43,     37,     27,     95,     63,     49,     18,     14
196512,     90,     85,     94,    136,    206,     33,     38,     46,     71,     51,     47,     36,     54,     50,     38,     54,     72,     43,     37,     27,     95,     63,     49,     18,     14
196601,     90,     85,     94,    136,    205,     32,     38,     46,     70,     51,     47,     35,     54,     50,     38,     54,     72,     43,     37,     27,     95,     63,     48,     18,     14
196602,     90,     85,     94,    136,    204,     32,     38,     46,     70,     51,     47,     35,     54,     50,     37,     54,     72,     43,     37,     27,     95,     63,     48,     18,     14
196603,     90,     85,     94,    136,    204,     32,     38,     46,     70,     51,     47,     35,     54,     50,     37,     54,     72,     43,     37,     27,     95,     63,     48,     18,     14
196604,     90,     85,     93,    136,    204,     31,     38,     46,     70,     50,     47,     35,     54,     50,     37,     54,     72,     43,     37,     27,     95,     63,     48,     18,     14
196605,     90,     85,     92,    135,    204,     31,     38,     45,     70,     49,     47,     34,     54,     50,     37,     54,     72,     43,     37,     27,     95,     63,     48,     18,     14
196606,     90,     85,     92,    135,    203,     31,     37,     45,     70,     49,     47,     34,     53,     50,     37,     54,     72,     43,     37,     27,     95,     63,     48,     18,     14
196607,    118,     98,    109,    138,    182,     43,     46,     41,     61,     64,     47,     46,     60,     49,     34,     72,     49,     57,     32,     26,     87,     60,     43,     35,     17
196608,    118,     98,    109,    137,    182,     43,     46,     41,     61,     64,     47,     46,     60,     49,     34,     72,     49,     57,     32,     26,     87,     60,     43,     35,     17
196609,    118,     98,    109,    137,    182,     43,     45,     41,     61,     64,     47,     46,     60,     49,     34,     72,     49,     57,     32,     26,     87,     60,     42,     35,     17
196610,    118,     98,    109,    136,    181,     43,     45,     41,     61,     63,     47,     46,     59,     49,     34,     72,     49,     57,     32,     26,     87,     60,     42,     35,     17
196611,    118,     97,    109,    134,    181,     42,     45,     41,     60,     63,     47,     46,     59,     49,     34,     72,     49,     57,     32,     26,     87,     60,     42,     35,     17
196612,    118,     97,    108,    134,    180,     42,     45,     41,     59,     63,     47,     46,     59,     49,     33,     72,     49,     57,     32,     26,     87,     60,     42,     35,     17
196701,    118,     97,    108,    134,    180,     42,     45,     41,     59,     62,     47,     45,     59,     49,     33,     72,     49,     57,     32,     26,     87,     60,     42,     35,     17
196702,    118,     97,    108,    134,    180,     42,     45,     41,     59,     62,     47,     45,     59,     49,     33,     72,     49,     57,     32,     26,     87,     60,     42,     35,     17
196703,    118,     97,    108,    134,    180,     42,     45,     41,     58,     62,     47,     45,     59,     49,     33,     72,     49,     57,     31,     26,     87,     60,     42,     35,     17
196704,    118,     97,    108,    134,    180,     42,     45,     41,     57,     62,     47,     45,     58,     49,     33,     72,     49,     57,     31,     26,     87,     60,     42,     35,     17
196705,    118,     97,    108,    134,    180,     41,     44,     41,     57,     62,     46,     44,     56,     49,     32,     70,     49,     56,     31,     26,     87,     60,     42,     35,     17
196706,    118,     97,    107,    134,    180,     41,     44,     40,     57,     61,     46,     44,     56,     47,     32,     70,     49,     56,     31,     26,     87,     60,     42,     35,     17
196707,    108,    106,     95,    168,    212,     44,     46,     45,     63,     60,     50,     44,     58,     49,     33,     75,     51,     49,     38,     26,     91,     66,     46,     23,     15
196708,    106,    106,     95,    168,    212,     44,     46,     45,     63,     60,     50,     44,     58,     49,     32,     74,     51,     49,     38,     26,     91,     66,     46,     23,     15
196709,    106,    104,     95,    168,    212,     44,     46,     45,     61,     60,     50,     44,     58,     49,     32,     74,     50,     47,     37,     25,     91,     66,     46,     23,     15
196710,    106,    104,     95,    168,    211,     44,     44,     45,     60,     60,     50,     44,     58,     49,     31,     74,     50,     47,     37,     25,     91,     66,     45,     22,     15
196711,    106,    104,     95,    167,    211,     44,     44,     45,     60,     60,     50,     44,     57,     49,     31,     74,     50,     47,     36,     25,     91,     66,     45,     22,     15
196712,    106,    103,     95,    167,    210,     44,     44,     44,     60,     60,     50,     44,     57,     49,     31,     74,     49,     45,     36,     25,     91,     66,     45,     22,     15
196801,    106,    103,     95,    166,    209,     44,     44,     44,     58,     56,     50,     44,     55,     46,     30,     73,     49,     45,     36,     25,     91,     66,     45,     22,     15
196802,    106,    103,     94,    166,    209,     43,     44,     44,     57,     56,     50,     44,     55,     45,     30,     72,     49,     45,     36,     25,     91,     66,     45,     22,     14
196803,    105,    103,     94,    166,    209,     43,     44,     44,     57,     56,     50,     44,     55,     45,     30,     72,     49,     45,     36,     25,     91,     66,     45,     22,     14
196804,    104,    103,     94,    166,    207,     43,     44,     44,     57,     55,     50,     44,     55,     45,     30,     72,     48,     45,     34,     25,     91,     65,     45,     22,     14
196805,    104,    102,     94,    166,    206,     43,     44,     43,     55,     54,     50,     44,     55,     45,     30,     72,     48,     45,     34,     25,     91,     65,     45,     22,     14
196806,    104,    102,     93,    165,    206,     43,     43,     42,     53,     54,     50,     44,     55,     45,     30,     71,     48,     45,     34,     25,     91,     65,     45,     22,     14
196807,    195,    133,    115,    102,    168,     74,     59,     41,     44,     50,     67,     44,     49,     43,     33,     60,     47,     48,     46,     27,     71,     50,     48,     43,     25
